faci_cd,faci_nm,ftype_nm,cp_nm,cpb_nm,faci_road_addr,addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,fmng_dept_nm,faci_stat_nm,faci_mng_type_cd,fmng_type_gb_nm,reg_dt,fmng_cpb_nm,inout_gbn_nm,faci_lat,faci_zip,fmng_cp_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,faci_mng_user_telno,atnm_chk_yn,fcob_nm,faci_addr,ssm_dsn_yn,faci_homepage,stand_seat_cnt,faci_gfa,cp_ymd,stand_cpt_psn_cnt
                                    EAB6499D9008263018E813D4C2FAF4B9,부강생활체육공원축구장,축구장,세종특별자치시,세종시,세종특별자치시  부강면 금호선말길 1,세종특별자치시,N,,6528,20161227.0,,정상운영,자체운영        ,지자체,2016-12-27,세종시,,36.5019447788,30077.0,세종특별자치시,금호리,세종시,30077.0,,127.3547220053,2024-10-31,공공,,N,축구장,세종특별자치시  부강면 금호리 823,,,,,,
                                    DD0D9E004C613693C8FCCC196F595CA8,금강스포츠공원축구장,축구장,세종특별자치시,세종시,세종특별자치시  연기면 갈매로 169,세종특별자치시,N,,6574,20161227.0,,정상운영,자체운영        ,지자체,2016-12-27,세종시,,36.4800751471,30129.0,세종특별자치시,세종리,세종시,30129.0,,127.269421747,2024-10-31,공공,,N,축구장,세종특별자치시  연기면 세종리 551-25,,,,,,
                                    D038F3E3D33651E686C171A22791D07E,덕포 풋살경기장,축구장,강원특별자치도,영월군,강원특별자치도 영월군 영월읍 덕포리574-76,강원특별자치도,N,영월읍 덕포리 574-76,6645,20161229.0,문화관광체육과,정상운영,위탁운영        ,지자체,2016-12-29,영월군,실외,37.17959208106335,26235.0,강원특별자치도,,영월군,26235.0,,128.47464560157437,2024-10-31,공공,033-370-2918,N,축구장,강원특별자치도 영월군 영월읍 하송리 242 영월군청사,,,,922.0,,
                                    2C1BD91FBD0FB0C9E2AAD8C068B40A6E,백운포체육공원 (마사축구장),축구장,부산광역시,남구,부산광역시 남구 백운포로 108 (용호동),부산광역시,N,,6935,19999999.0,남구청 ,폐업,위탁운영        ,지자체,2016-12-29,남구,실외,35.103100936997066,48563.0,부산광역시,용호동,남구,48563.0,051-601-3458,129.11168899337193,2024-12-24,공공,051-607-4374,N,축구장,부산광역시 남구 용호동  895-3 백운포체육공원 관리동,X,,,9490.0,,
                                    E3C07FBEE16A74B9A533C320E209B049,비산강변축구장,축구장,대구광역시,,대구광역시 서구 염색공단천로 88 (비산동),대구광역시,N,비산동 1986번지,7451,,체육시설관리사무소 관리과,정상운영,위탁운영        ,지자체,2016-12-26,,실내외,35.89051988223402,41701.0,대구광역시,비산동,서구,41701.0,053-603-1152,128.54027659120902,2024-10-31,공공,053-602-2032,N,축구장,대구광역시 서구 비산동  2049-18,X,,,8247.0,,
                                    405BC79C1B564F8EC15EC6FBE2CECEDF,송도LNG종합스포츠타운축구장,축구장,인천광역시,,인천광역시 연수구 인천신항대로 916 (송도동),인천광역시,N,송도LNG종합스포츠타운,7705,,체육진흥과,정상운영,위탁운영        ,지자체,2016-11-07,,실외,37.3513412035,21992.0,인천광역시,송도동,연수구,21992.0,,126.6157318285,2025-05-02,공공,032-440-8084,N,축구장,인천광역시 연수구 송도동  379 송도LNG종합스포츠타운,X,Icing.or.kr,1200.0,8042.0,,1200.0
                                    66163416F1AB7DE47353F8BF8B567137,조곡생활체육공원 장애인축구장,축구장,전라남도,순천시,전라남도 순천시 자경1길 6 (조곡동),전라남도,N,장애인축구장,8082,20140424.0,체육시설운영과,정상운영,자체운영        ,지자체,2016-12-27,순천시,실외,34.9495173081,57954.0,전라남도,조곡동,순천시,57954.0,061-749-8480,127.4989282309,2024-12-27,공공,061-749-8477,N,축구장,,N,https://www.suncheon.go.kr/yeyak/training/intro/0003/,,2031.0,20140424.0,
                                    47AC9BDB0244BF32C477B93C668C0712,계산체육공원,축구장,인천광역시,계양구,인천광역시 계양구 주부토로 570 (계산동),인천광역시,N,,8618,20161227.0,공원녹지과,정상운영,자체운영        ,지자체,2016-12-27,계양구,실외,37.5450443824,21030.0,인천광역시,계산동,계양구,21030.0,,126.7289967899,2024-10-31,공공,032-450-5663,N,축구장,인천광역시 계양구 계산동  907-1 계산체육공원,,,,,,
                                    6B5218B6D87FBB8D480E414AF2A45329,작전어린이공원,축구장,인천광역시,계양구,인천광역시 계양구 아나지로307번길 1 (작전동),인천광역시,N,,8728,20161227.0,공원녹지과,정상운영,자체운영        ,지자체,2016-12-27,계양구,실외,37.5256753256,21120.0,인천광역시,작전동,계양구,21120.0,,126.7253562723,2024-10-31,공공,032-450-5663,N,축구장,인천광역시 계양구 작전동  414 작전어린이공원 화장실,,,,,,
                                    45E313CAAE10484C5DC2E520CD2AB95D,오가낭뜰제1풋살장,축구장,세종특별자치시,세종시,세종특별자치시 미리내로 104 (아름동),세종특별자치시,N,,8813,,"시설관리사업소
                                    체육시설관리담당",정상운영,자체운영        ,지자체,2016-12-28,세종시,실외,36.5252768488253,30099.0,세종특별자치시,아름동,세종시,30099.0,044-301-3332,127.259527967748,2024-12-26,공공,044-301-3533,N,축구장,세종특별자치시 아름동 804 오가낭뜰 근린공원 이동식 화장실,X,,,594.0,,
                                    572C54D7295C6A0E9FFDF751A3A077E3,잠실어울림축구장,축구장,서울특별시,송파구,서울특별시 송파구 탄천동로 211 (잠실동),서울특별시,N,,8859,20161226.0,문화체육과,정상운영,위탁운영        ,지자체,2016-12-26,송파구,실외,37.50293647245028,5573.0,서울특별시,잠실동,송파구,5573.0,,127.07945987310832,2024-10-31,공공,02-2147-2821,N,축구장,서울특별시 송파구 잠실동  306,,,,,,
                                    F43D79D3E783304524973F943843770A,오가낭뜰제2풋살장,축구장,세종특별자치시,세종시,세종특별자치시  바른3길 35 (아름동),세종특별자치시,N,오가낭뜰근린공원,9007,,"시설관리사업소
                                    체육시설관리담당",정상운영,자체운영        ,지자체,2016-12-28,세종시,실외,36.52356129043134,30099.0,세종특별자치시,아름동,세종시,30099.0,044-301-3332,127.25380723171835,2024-12-26,공공,044-301-3533,N,축구장,,X,,,1170.0,,
                                    2858EF7B1E69B7CC8BDAC284CDF7DFC6,초월 생활체육공원 축구장,축구장,경기도,광주시,경기도 광주시 초월읍 곤지암천로 43-4,경기도,N,,9008,20161228.0,교육체육과,정상운영,자체운영        ,지자체,2016-12-28,광주시,실외,37.363082487,12737.0,경기도,늑현리,광주시,12737.0,,127.3204270789,2024-12-24,공공,031-760-3722,N,축구장,경기도 광주시 초월읍 늑현리 192-6,,,,,,
                                    B3776379807A896DB091BDCA59D33F60,국가정원스포츠센터 축구장,축구장,전라남도,순천시,,전라남도,N,국가정원스포츠센터 축구장,9329,20151229.0,체육시설운영과,정상운영,자체운영        ,지자체,2016-11-07,순천시,실외,34.9280716585882,,전라남도,연향동,순천시,,,127.514575562351,2024-12-27,공공,061-749-8477,N,축구장,전남 순천시 연향동 814-25,N,www.suncheon.go.kr,,44.0,20151229.0,
                                    5E4A14D52BAB6B085ADB449F6F9B89DC,증평 풋살경기장,축구장,충청북도,증평군,충청북도 증평군 증평읍 인삼로 23,충청북도,N,,9490,19999999.0,체육진흥과,정상운영,자체운영        ,지자체,2016-12-27,증평군,실외,36.787326221,27918.0,충청북도,송산리,증평군,27918.0,043-835-4924,127.5728114541,2025-05-21,공공,043-835-4924,N,축구장,충청북도 증평군 증평읍 송산리 253,N,,,264.0,,
                                    125651FF78534A8FF4264B8B82D00439,효성어린이공원,축구장,인천광역시,계양구,인천광역시 계양구 새벌로111번길 7 (효성동),인천광역시,N,,10157,20161227.0,공원녹지과,정상운영,자체운영        ,지자체,2016-12-27,계양구,실외,37.5267371049,21112.0,인천광역시,효성동,계양구,21112.0,,126.7156277575,2024-10-31,공공,032-450-5663,N,축구장,인천광역시 계양구 효성동  223,,,,,,
                                    433786A9D2775AE2AD10426B64A58632,삼문풋살장,축구장,경상남도,밀양시,경상남도 밀양시 삼문동,경상남도,N,,10777,20120701.0,체육시설사업소,정상운영,자체운영        ,지자체,2016-12-31,밀양시,없음,35.478567,,경상남도,,밀양시,,055-359-4639,128.744693,2024-10-31,공공,055-359-5448,N,축구장,경상남도 밀양시 삼문동,N,,,9882.0,20120701.0,
                                    A2FFC850A1E5F584876312662ED5FF6C,강촌공원축구장,축구장,경기도,고양시,경기도 고양시 일산동구 강석로 132-1 (마두동),경기도,N,,11112,20161231.0,체육진흥과,정상운영,자체운영        ,지자체,2016-12-31,고양시,실외,37.6533324062,10415.0,경기도,마두동,고양시 일산동구,10415.0,,126.7810806471,2025-05-22,공공,031-8075-2342,N,축구장,,,,,2238.0,,
                                    6979C29D0ACF642CB934D722AF4858C3,광복공원축구장,축구장,경상북도,영주시,,경상북도,N,,11115,,체육진흥과,정상운영,위탁운영        ,지자체,2016-11-07,영주시,없음,36.8786484625373,,경상북도,산법리,영주시,,054-639-7623,128.538021732083,2024-12-11,공공,054-639-7623,N,축구장,경북 영주시 풍기읍 산법리 373-1,X,,,73140.0,,
                                    5BC675C1C25E4F8C7C5EFC0C49835C3D,해남도립공원축구장,축구장,전라남도,해남군,전남 해남군 삼산면 구림리 144,전라남도,N,,11766,19990101.0,땅끝관광지관리사업소,정상운영,자체운영        ,지자체,2016-12-31,해남군,실내외,34.497895495,536811.0,전라남도,,해남군,,061-530-5957,126.6181856259,2024-10-31,공공,061-530-5957,N,축구장,전남 해남군 삼산면 구림리 144,X,,,9137.0,,
                                    8DFD5D38B0125E9BA825FFAEE75D785B,봉양풋살경기장,축구장,강원특별자치도,정선군,강원특별자치도 정선군 정선읍 봉양리 60-3,강원특별자치도,N,,11857,19990101.0,동계올림픽지원단,정상운영,위탁운영        ,지자체,2016-12-31,정선군,없음,37.3814501671156,,강원특별자치도,,정선군,,033-560-2768,128.66947701316,2024-11-20,공공,033-560-2547,N,축구장,강원특별자치도 정선군 정선읍 봉양리 60-3,X,,,,,
                                    BD34CACC7E211A32C95E640F6933A91E,포천시 자원회수시설 내 축구장,축구장,경기도,포천시,경기도 포천시 신북면,경기도,N,,12140,,환경관리과,정상운영,위탁운영        ,지자체,2016-12-31,포천시,실외,37.966011,,경기도,,포천시,,031-540-6381,127.242031,2024-12-29,공공,031-538-2487,N,축구장,경기도 포천시 신북면,N,,,49532.0,,
                                    38E307BAF8D3F52FF46BD4A8D189A6FD,금사체육공원축구장,축구장,경기도,여주시,금사면 이포리 401 (이여로 1281),경기도,N,,13134,20161107.0,,정상운영,위탁운영        ,지자체,2016-11-07,여주시,실외,37.3902491732,469832.0,경기도,,여주시,469832.0,,127.533331578,2025-01-23,공공,,N,축구장,경기 여주시 금사면 이포리 401,,,500.0,942.0,,1200.0
                                    0F9FB983C757E139297401A33E8BC88D,월드컵빌리지,축구장,부산광역시,기장군,부산광역시 기장군 일광면 체육공원1로 29,부산광역시,N,,13521,,문화체육과,정상운영,위탁운영        ,지자체,2016-12-31,기장군,실외,35.3049742132,619913.0,부산광역시,,기장군,619913.0,051-792-4780,129.242848383,2024-11-13,공공,051-709-4122,N,축구장,부산 기장군 일광면 체육공원1로 29,Y,www.gijangcmc.or.kr,,34257.0,,
                                    3E6C800E11723CCB227E8799A797FE8F,(축구장-05) 소주체육공원,축구장,경상남도,양산시,경상남도 양산시 소주공단5길 79-55 (소주동),경상남도,N,,13535,,복지문화과,정상운영,자체운영        ,지자체,2016-12-31,양산시,없음,35.418298489005394,50516.0,경상남도,소주동,양산시,50516.0,055-392-6184,129.14354603291144,2024-12-16,공공,055-392-6183,N,축구장,경상남도 양산시 소주동 1112-28 웅상생활체육공원,X,,,11511.0,,
                                    002D45C26E6BDEC7C9E7088BD3B5AB81,정발산공원축구장,축구장,경기도,고양시,,경기도,N,,13538,,체육정책과,정상운영,자체운영        ,지자체,2016-12-31,고양시,실외,37.6624286541606,,경기도,마두동,고양시,,031-909-9000,126.77984408185,2025-05-22,공공,031-8075-2334,N,축구장,경기 고양시 일산동구 마두동 819,X,,,1752.0,,
                                    06E03992A12CE54866D4332A49651416,동면공설운동장,축구장,강원특별자치도,홍천군,,강원특별자치도,N,홍천군 동면 속초리 892,13541,20140319.0,동면사무소,정상운영,자체운영        ,지자체,2016-12-31,홍천군,실내외,37.6775352544,25154.0,강원특별자치도,,홍천군,25154.0,033-430-4464,127.9300919503,2024-10-31,공공,033-430-4464,N,축구장,,,https://www.hongcheon.gangwon.kr/dongmyeon/contents.do?key=1068,300.0,231.0,20140319.0,1500.0
                                    17E522D1BDC10227AF0AD410A3773B88,한강공원이촌지구축구장2,축구장,서울특별시,용산구,,서울특별시,N,,13589,20161231.0,,정상운영,,지자체,2016-12-31,용산구,,,,서울특별시,,용산구,,,,2024-10-31,공공,,N,축구장,,,,,,,
                                    65044A00D112E101475EE04C78A38BEB,솔터축구장,축구장,경기도,김포시,마산동 642-1,경기도,N,,13591,20140101.0,교육체육과,정상운영,,지자체,2016-12-31,김포시,실외,37.6404543728,,경기도,,김포시,,031-980-2114,126.649226059,2024-12-16,공공,031-996-8020,N,축구장,경기 김포시 마산동 642-1,,http://www.gimpolifegym.or.kr,,0.0,20140101.0,
                                    1729DFB6E1E112A9015A512C02385855,원통생활체육공원 운동장,축구장,강원특별자치도,인제군,강원특별자치도 인제군 북면 원통로117번길 72,강원특별자치도,N,,13596,20090205.0,체육청소년과,정상운영,자체운영        ,지자체,2016-11-07,인제군,실내외,38.1224009285462,24612.0,강원특별자치도,원통리,인제군,24612.0,033-460-2283,128.196413120506,2024-12-31,공공,033-460-2281,N,축구장,강원특별자치도 인제군 북면 원통리 626,N,,1500.0,837.0,20090205.0,
                                    3327756F4EFBAE8AE80003C76BC8F8EC,첨단 종합운동장축구장,축구장,광주광역시,광산구,광주 광산구 산월동 35-1,광주광역시,N,,13601,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,광산구,실외,35.20572516,506305.0,광주광역시,,광산구,,062-960-9924,126.8532777628,2024-12-26,공공,062-960-8721,N,축구장,광주 광산구 산월동 35-1,N,http://www.gsfmc.or.kr,,40500.0,,
                                    F98DEC3DECD11DA54880242802426C23,삼가체육공원축구장,축구장,경상남도,합천군,,경상남도,N,,13888,20161231.0,공공시설사업소,정상운영,자체운영        ,지자체,2016-12-31,합천군,실외,35.4069361048,678964.0,경상남도,,합천군,,055-930-4934,128.1212842383,2024-10-31,공공,055-930-4934,N,축구장,경남 합천군 삼가면 일부리 574,N,,,63.0,,
                                    8F9A5DFF269F159C75D15D3A36319464,화천생활체육공원인조잔디구장,축구장,강원특별자치도,화천군,하남면 위라리 489-1,강원특별자치도,N,,13941,20041215.0,문화체육과,정상운영,위탁운영        ,지자체,2016-11-07,화천군,실외,38.0972031286,209808.0,강원특별자치도,,화천군,209808.0,033-440-2257,127.703129928,2024-10-31,공공,033-440-4552,N,축구장,강원특별자치도 화천군 하남면 위라리 489-1,N,http://www.ihc.go.kr/www/index.do,,7051.0,20041215.0,3000.0
